Label Name,Min_Distance,Dice
Label_01,6.63003969192505,0.173801928758621
Label_02,5.23744535446167,0.212346017360687
Label_03,4.5835862159729,0.20660388469696
Label_04,8.91347312927246,0.0575063265860081
